1.77	0.0019734	25.2071
1.78	0.0019734	25.2074
1.79	0.0019734	25.2076
1.8	0.0019734	25.2079
1.81	0.0019734	25.2081
1.82	0.00197339	25.2084
1.83	0.00197339	25.2086
1.84	0.00197339	25.2089
1.85	0.00197339	25.2091
1.86	0.00197339	25.2094
1.87	0.00197339	25.2096
1.88	0.00197339	25.2099
1.89	0.00197338	25.2102
1.9	0.00197338	25.2104
1.91	0.00197338	25.2107
1.92	0.00197338	25.2109
1.93	0.00197338	25.2112
1.94	0.00197338	25.2114
1.95	0.00197338	25.2117
1.96	0.00197337	25.2119
1.97	0.00197337	25.2121
1.98	0.00197337	25.2124
1.99	0.00197337	25.2126
2	0.00197337	25.2128
2.01	0.00197337	25.2131
2.02	0.00197336	25.2133
2.03	0.00197336	25.2135
2.04	0.00197336	25.2137
2.05	0.00197336	25.2139
2.06	0.00197336	25.2141
2.07	0.00197336	25.2143
2.08	0.00197335	25.2145
2.09	0.00197335	25.2147
2.1	0.00197335	25.2149
2.11	0.00197335	25.2151
2.12	0.00197335	25.2152
2.13	0.00197335	25.2154
2.14	0.00197334	25.2155
2.15	0.00197334	25.2157
2.16	0.00197334	25.2158
2.17	0.00197334	25.216
2.18	0.00197334	25.2161
2.19	0.00197333	25.2162
2.2	0.00197333	25.2163
2.21	0.00197333	25.2164
2.22	0.00197333	25.2165
2.23	0.00197333	25.2166
2.24	0.00197333	25.2167
2.25	0.00197332	25.2168
2.26	0.00197332	25.2169
2.27	0.00197332	25.2169
2.28	0.00197332	25.217
2.29	0.00197332	25.217
2.3	0.00197331	25.2171
2.31	0.00197331	25.2171
2.32	0.00197331	25.2171
2.33	0.00197331	25.2171
2.34	0.00197331	25.2171
2.35	0.0019733	25.2171
2.36	0.0019733	25.2171
2.37	0.0019733	25.2171
2.38	0.0019733	25.2171
2.39	0.0019733	25.217
2.4	0.00197329	25.217
2.41	0.00197329	25.217
2.42	0.00197329	25.2169
2.43	0.00197329	25.2168
2.44	0.00197329	25.2168
2.45	0.00197328	25.2167
2.46	0.00197328	25.2166
2.47	0.00197328	25.2165
2.48	0.00197328	25.2164
2.49	0.00197328	25.2163
2.5	0.00197327	25.2162
2.51	0.00197327	25.2161
2.52	0.00197327	25.216
2.53	0.00197327	25.2159
2.54	0.00197327	25.2158
2.55	0.00197326	25.2156
2.56	0.00197326	25.2155
2.57	0.00197326	25.2153
2.58	0.00197326	25.2152
2.59	0.00197326	25.215
2.6	0.00197325	25.2149
2.61	0.00197325	25.2147
2.62	0.00197325	25.2146
2.63	0.00197325	25.2144
2.64	0.00197324	25.2142
2.65	0.00197324	25.214
2.66	0.00197324	25.2139
2.67	0.00197324	25.2137
2.68	0.00197324	25.2135
2.69	0.00197323	25.2133
2.7	0.00197323	25.2131
2.71	0.00197323	25.213
2.72	0.00197323	25.2128
2.73	0.00197322	25.2126
2.74	0.00197322	25.2124
2.75	0.00197322	25.2122
2.76	0.00197322	25.212
2.77	0.00197321	25.2118
2.78	0.00197321	25.2117
2.79	0.00197321	25.2115
2.8	0.00197321	25.2113
2.81	0.00197321	25.2111
2.82	0.0019732	25.2109
2.83	0.0019732	25.2107
2.84	0.0019732	25.2106
2.85	0.0019732	25.2104
2.86	0.00197319	25.2102
2.87	0.00197319	25.2101
2.88	0.00197319	25.2099
2.89	0.00197319	25.2098
2.9	0.00197318	25.2096
2.91	0.00197318	25.2095
2.92	0.00197318	25.2093
2.93	0.00197318	25.2092
2.94	0.00197317	25.209
2.95	0.00197317	25.2089
2.96	0.00197317	25.2088
2.97	0.00197317	25.2087
2.98	0.00197316	25.2086
2.99	0.00197316	25.2085
3	0.00197316	25.2084
3.01	0.00197316	25.2083
3.02	0.00197315	25.2082
3.03	0.00197315	25.2082
3.04	0.00197315	25.2081
3.05	0.00197315	25.208
3.06	0.00197314	25.208
3.07	0.00197314	25.2079
3.08	0.00197314	25.2079
3.09	0.00197314	25.2079
3.1	0.00197313	25.2079
3.11	0.00197313	25.2079
3.12	0.00197313	25.2079
3.13	0.00197313	25.2079
3.14	0.00197312	25.2079
3.15	0.00197312	25.2079
3.16	0.00197312	25.2079
3.17	0.00197312	25.208
3.18	0.00197311	25.208
3.19	0.00197311	25.2081
3.2	0.00197311	25.2081
3.21	0.00197311	25.2082
3.22	0.0019731	25.2083
3.23	0.0019731	25.2084
3.24	0.0019731	25.2084
3.25	0.0019731	25.2085
3.26	0.00197309	25.2086
3.27	0.00197309	25.2087
3.28	0.00197309	25.2088
3.29	0.00197308	25.2089
3.3	0.00197308	25.2091
3.31	0.00197308	25.2092
3.32	0.00197308	25.2093
3.33	0.00197307	25.2094
3.34	0.00197307	25.2095
3.35	0.00197307	25.2097
3.36	0.00197307	25.2098
3.37	0.00197306	25.2099
3.38	0.00197306	25.2101
3.39	0.00197306	25.2102
3.4	0.00197305	25.2104
3.41	0.00197305	25.2105
3.42	0.00197305	25.2106
3.43	0.00197305	25.2108
3.44	0.00197304	25.2109
3.45	0.00197304	25.2111
3.46	0.00197304	25.2112
3.47	0.00197304	25.2113
3.48	0.00197303	25.2115
3.49	0.00197303	25.2116
3.5	0.00197303	25.2118
3.51	0.00197302	25.2119
3.52	0.00197302	25.212
3.53	0.00197302	25.2122
3.54	0.00197302	25.2123
3.55	0.00197301	25.2124
3.56	0.00197301	25.2125
3.57	0.00197301	25.2127
3.58	0.001973	25.2128
3.59	0.001973	25.2129
3.6	0.001973	25.213
3.61	0.001973	25.2131
3.62	0.00197299	25.2132
3.63	0.00197299	25.2133
3.64	0.00197299	25.2134
3.65	0.00197298	25.2135
3.66	0.00197298	25.2136
3.67	0.00197298	25.2137
3.68	0.00197298	25.2138
3.69	0.00197297	25.2138
3.7	0.00197297	25.2139
3.71	0.00197297	25.214
3.72	0.00197296	25.214
3.73	0.00197296	25.2141
3.74	0.00197296	25.2141
3.75	0.00197296	25.2142
3.76	0.00197295	25.2142
3.77	0.00197295	25.2143
3.78	0.00197295	25.2143
3.79	0.00197294	25.2143
3.8	0.00197294	25.2143
3.81	0.00197294	25.2143
3.82	0.00197294	25.2143
3.83	0.00197293	25.2143
3.84	0.00197293	25.2143
3.85	0.00197293	25.2143
3.86	0.00197292	25.2143
3.87	0.00197292	25.2143
3.88	0.00197292	25.2142
3.89	0.00197291	25.2142
3.9	0.00197291	25.2142
3.91	0.00197291	25.2141
3.92	0.00197291	25.2141
3.93	0.0019729	25.214
3.94	0.0019729	25.2139
3.95	0.0019729	25.2139
3.96	0.00197289	25.2138
3.97	0.00197289	25.2137
3.98	0.00197289	25.2136
3.99	0.00197288	25.2136
4	0.00197288	25.2135
4.01	0.00197288	25.2134
4.02	0.00197288	25.2133
4.03	0.00197287	25.2132
4.04	0.00197287	25.2131
4.05	0.00197287	25.2129
4.06	0.00197286	25.2128
4.07	0.00197286	25.2127
4.08	0.00197286	25.2126
4.09	0.00197285	25.2125
4.1	0.00197285	25.2123
4.11	0.00197285	25.2122
4.12	0.00197285	25.2121
4.13	0.00197284	25.2119
4.14	0.00197284	25.2118
4.15	0.00197284	25.2116
4.16	0.00197283	25.2115
4.17	0.00197283	25.2114
4.18	0.00197283	25.2112
4.19	0.00197282	25.2111
4.2	0.00197282	25.2109
4.21	0.00197282	25.2108
4.22	0.00197281	25.2106
4.23	0.00197281	25.2105
4.24	0.00197281	25.2103
4.25	0.0019728	25.2102
4.26	0.0019728	25.21
4.27	0.0019728	25.2099
4.28	0.0019728	25.2098
4.29	0.00197279	25.2096
4.3	0.00197279	25.2095
4.31	0.00197279	25.2093
4.32	0.00197278	25.2092
4.33	0.00197278	25.2091
4.34	0.00197278	25.2089
4.35	0.00197277	25.2088
4.36	0.00197277	25.2087
4.37	0.00197277	25.2086
4.38	0.00197276	25.2085
4.39	0.00197276	25.2084
4.4	0.00197276	25.2083
4.41	0.00197275	25.2081
4.42	0.00197275	25.2081
4.43	0.00197275	25.208
4.44	0.00197274	25.2079
4.45	0.00197274	25.2078
4.46	0.00197274	25.2077
4.47	0.00197273	25.2077
4.48	0.00197273	25.2076
4.49	0.00197273	25.2076
4.5	0.00197273	25.2075
4.51	0.00197272	25.2075
4.52	0.00197272	25.2074
4.53	0.00197272	25.2074
4.54	0.00197271	25.2074
4.55	0.00197271	25.2074
4.56	0.00197271	25.2074
4.57	0.0019727	25.2074
4.58	0.0019727	25.2074
4.59	0.0019727	25.2075
4.6	0.00197269	25.2075
4.61	0.00197269	25.2075
4.62	0.00197269	25.2076
4.63	0.00197268	25.2076
4.64	0.00197268	25.2077
4.65	0.00197268	25.2078
4.66	0.00197267	25.2079
4.67	0.00197267	25.208
4.68	0.00197267	25.2081
4.69	0.00197266	25.2082
4.7	0.00197266	25.2083
4.71	0.00197266	25.2084
4.72	0.00197265	25.2086
4.73	0.00197265	25.2087
4.74	0.00197264	25.2089
4.75	0.00197264	25.209
4.76	0.00197264	25.2092
4.77	0.00197263	25.2094
4.78	0.00197263	25.2095
4.79	0.00197263	25.2097
4.8	0.00197262	25.2099
4.81	0.00197262	25.2101
4.82	0.00197262	25.2103
4.83	0.00197261	25.2105
4.84	0.00197261	25.2107
4.85	0.00197261	25.2109
4.86	0.0019726	25.2111
4.87	0.0019726	25.2113
4.88	0.0019726	25.2115
4.89	0.00197259	25.2117
4.9	0.00197259	25.212
4.91	0.00197259	25.2122
4.92	0.00197258	25.2124
4.93	0.00197258	25.2126
4.94	0.00197258	25.2129
4.95	0.00197257	25.2131
4.96	0.00197257	25.2133
4.97	0.00197256	25.2136
4.98	0.00197256	25.2138
4.99	0.00197256	25.214
5	0.00197255	25.2142
5.01	0.00197255	25.2145
5.02	0.00197255	25.2147
5.03	0.00197254	25.2149
5.04	0.00197254	25.2151
5.05	0.00197254	25.2154
5.06	0.00197253	25.2156
5.07	0.00197253	25.2158
5.08	0.00197252	25.216
5.09	0.00197252	25.2162
5.1	0.00197252	25.2164
5.11	0.00197251	25.2166
5.12	0.00197251	25.2168
5.13	0.00197251	25.217
5.14	0.0019725	25.2172
5.15	0.0019725	25.2174
5.16	0.00197249	25.2176
5.17	0.00197249	25.2177
5.18	0.00197249	25.2179
5.19	0.00197248	25.2181
5.2	0.00197248	25.2182
5.21	0.00197248	25.2184
5.22	0.00197247	25.2185
5.23	0.00197247	25.2187
5.24	0.00197246	25.2188
5.25	0.00197246	25.2189
5.26	0.00197246	25.2191
5.27	0.00197245	25.2192
5.28	0.00197245	25.2193
5.29	0.00197245	25.2194
5.3	0.00197244	25.2195
5.31	0.00197244	25.2196
5.32	0.00197243	25.2197
5.33	0.00197243	25.2198
5.34	0.00197243	25.2198
5.35	0.00197242	25.2199
5.36	0.00197242	25.2199
5.37	0.00197241	25.22
5.38	0.00197241	25.22
5.39	0.00197241	25.2201
5.4	0.0019724	25.2201
5.41	0.0019724	25.2201
5.42	0.0019724	25.2201
5.43	0.00197239	25.2201
5.44	0.00197239	25.2201
5.45	0.00197238	25.2201
5.46	0.00197238	25.2201
5.47	0.00197238	25.2201
5.48	0.00197237	25.2201
5.49	0.00197237	25.22
5.5	0.00197236	25.22
5.51	0.00197236	25.2199
5.52	0.00197236	25.2199
5.53	0.00197235	25.2198
5.54	0.00197235	25.2198
5.55	0.00197234	25.2197
5.56	0.00197234	25.2196
5.57	0.00197234	25.2195
5.58	0.00197233	25.2194
5.59	0.00197233	25.2193
5.6	0.00197232	25.2192
5.61	0.00197232	25.2191
5.62	0.00197231	25.219
5.63	0.00197231	25.2189
5.64	0.00197231	25.2188
5.65	0.0019723	25.2186
5.66	0.0019723	25.2185
5.67	0.00197229	25.2184
5.68	0.00197229	25.2182
5.69	0.00197229	25.2181
5.7	0.00197228	25.2179
5.71	0.00197228	25.2178
5.72	0.00197227	25.2176
5.73	0.00197227	25.2175
5.74	0.00197226	25.2173
5.75	0.00197226	25.2172
5.76	0.00197226	25.217
5.77	0.00197225	25.2168
5.78	0.00197225	25.2167
5.79	0.00197224	25.2165
5.8	0.00197224	25.2164
5.81	0.00197223	25.2162
5.82	0.00197223	25.216
5.83	0.00197223	25.2159
5.84	0.00197222	25.2157
5.85	0.00197222	25.2155
5.86	0.00197221	25.2154
5.87	0.00197221	25.2152
5.88	0.0019722	25.215
5.89	0.0019722	25.2149
5.9	0.0019722	25.2147
5.91	0.00197219	25.2146
5.92	0.00197219	25.2144
5.93	0.00197218	25.2143
5.94	0.00197218	25.2141
5.95	0.00197217	25.214
5.96	0.00197217	25.2138
5.97	0.00197216	25.2137
5.98	0.00197216	25.2136
5.99	0.00197216	25.2134
6	0.00197215	25.2133
6.01	0.00197215	25.2132
6.02	0.00197214	25.2131
6.03	0.00197214	25.213
6.04	0.00197213	25.2129
6.05	0.00197213	25.2128
6.06	0.00197212	25.2127
6.07	0.00197212	25.2126
6.08	0.00197211	25.2125
6.09	0.00197211	25.2124
6.1	0.00197211	25.2124
6.11	0.0019721	25.2123
6.12	0.0019721	25.2123
6.13	0.00197209	25.2122
6.14	0.00197209	25.2122
6.15	0.00197208	25.2122
6.16	0.00197208	25.2122
6.17	0.00197207	25.2121
6.18	0.00197207	25.2121
6.19	0.00197206	25.2121
6.2	0.00197206	25.2122
6.21	0.00197205	25.2122
6.22	0.00197205	25.2122
6.23	0.00197204	25.2122
6.24	0.00197204	25.2123
6.25	0.00197203	25.2123
6.26	0.00197203	25.2124
6.27	0.00197203	25.2124
6.28	0.00197202	25.2125
6.29	0.00197202	25.2126
6.3	0.00197201	25.2126
6.31	0.00197201	25.2127
6.32	0.001972	25.2128
6.33	0.001972	25.2129
6.34	0.00197199	25.213
6.35	0.00197199	25.2131
6.36	0.00197198	25.2132
6.37	0.00197198	25.2133
6.38	0.00197197	25.2134
6.39	0.00197197	25.2135
6.4	0.00197196	25.2136
6.41	0.00197196	25.2138
6.42	0.00197195	25.2139
6.43	0.00197195	25.214
6.44	0.00197194	25.2141
6.45	0.00197194	25.2142
6.46	0.00197193	25.2144
6.47	0.00197193	25.2145
6.48	0.00197192	25.2146
6.49	0.00197192	25.2148
6.5	0.00197191	25.2149
6.51	0.00197191	25.215
6.52	0.0019719	25.2151
6.53	0.0019719	25.2153
6.54	0.00197189	25.2154
6.55	0.00197189	25.2155
6.56	0.00197188	25.2157
6.57	0.00197188	25.2158
6.58	0.00197187	25.2159
6.59	0.00197187	25.216
6.6	0.00197186	25.2161
6.61	0.00197186	25.2162
6.62	0.00197185	25.2164
6.63	0.00197185	25.2165
6.64	0.00197184	25.2166
6.65	0.00197184	25.2167
6.66	0.00197183	25.2168
6.67	0.00197183	25.2169
6.68	0.00197182	25.2169
6.69	0.00197182	25.217
6.7	0.00197181	25.2171
6.71	0.00197181	25.2172
6.72	0.0019718	25.2173
6.73	0.0019718	25.2173
6.74	0.00197179	25.2174
6.75	0.00197179	25.2174
6.76	0.00197178	25.2175
6.77	0.00197177	25.2175
6.78	0.00197177	25.2176
6.79	0.00197176	25.2176
6.8	0.00197176	25.2176
6.81	0.00197175	25.2177
6.82	0.00197175	25.2177
6.83	0.00197174	25.2177
6.84	0.00197174	25.2177
6.85	0.00197173	25.2177
6.86	0.00197173	25.2177
6.87	0.00197172	25.2177
6.88	0.00197172	25.2176
6.89	0.00197171	25.2176
6.9	0.00197171	25.2176
6.91	0.0019717	25.2175
6.92	0.0019717	25.2175
6.93	0.00197169	25.2174
6.94	0.00197169	25.2174
6.95	0.00197168	25.2173
6.96	0.00197168	25.2172
6.97	0.00197167	25.2171
6.98	0.00197166	25.2171
6.99	0.00197166	25.217
7	0.00197165	25.2169
7.01	0.00197165	25.2168
7.02	0.00197164	25.2167
7.03	0.00197164	25.2165
7.04	0.00197163	25.2164
7.05	0.00197163	25.2163
7.06	0.00197162	25.2162
7.07	0.00197162	25.216
7.08	0.00197161	25.2159
7.09	0.00197161	25.2157
7.1	0.0019716	25.2156
7.11	0.00197159	25.2154
7.12	0.00197159	25.2153
7.13	0.00197158	25.2151
7.14	0.00197158	25.2149
7.15	0.00197157	25.2148
7.16	0.00197157	25.2146
7.17	0.00197156	25.2144
7.18	0.00197156	25.2142
7.19	0.00197155	25.214
7.2	0.00197155	25.2139
7.21	0.00197154	25.2137
7.22	0.00197154	25.2135
7.23	0.00197153	25.2133
7.24	0.00197152	25.2131
7.25	0.00197152	25.2129
7.26	0.00197151	25.2127
7.27	0.00197151	25.2125
7.28	0.0019715	25.2123
7.29	0.0019715	25.2121
7.3	0.00197149	25.2119
7.31	0.00197149	25.2117
7.32	0.00197148	25.2115
7.33	0.00197147	25.2112
7.34	0.00197147	25.211
7.35	0.00197146	25.2108
7.36	0.00197146	25.2106
7.37	0.00197145	25.2104
7.38	0.00197145	25.2102
7.39	0.00197144	25.2101
7.4	0.00197144	25.2099
7.41	0.00197143	25.2097
7.42	0.00197143	25.2095
7.43	0.00197142	25.2093
7.44	0.00197141	25.2091
7.45	0.00197141	25.209
7.46	0.0019714	25.2088
7.47	0.0019714	25.2086
7.48	0.00197139	25.2085
7.49	0.00197139	25.2083
7.5	0.00197138	25.2081
7.51	0.00197137	25.208
7.52	0.00197137	25.2079
7.53	0.00197136	25.2077
7.54	0.00197136	25.2076
7.55	0.00197135	25.2075
7.56	0.00197135	25.2074
7.57	0.00197134	25.2073
7.58	0.00197134	25.2072
7.59	0.00197133	25.2071
7.6	0.00197132	25.207
7.61	0.00197132	25.2069
7.62	0.00197131	25.2069
7.63	0.00197131	25.2068
7.64	0.0019713	25.2068
7.65	0.0019713	25.2067
7.66	0.00197129	25.2067
7.67	0.00197128	25.2067
7.68	0.00197128	25.2067
7.69	0.00197127	25.2067
7.7	0.00197127	25.2067
7.71	0.00197126	25.2067
7.72	0.00197126	25.2067
7.73	0.00197125	25.2067
7.74	0.00197125	25.2068
7.75	0.00197124	25.2068
7.76	0.00197123	25.2069
7.77	0.00197123	25.207
7.78	0.00197122	25.207
7.79	0.00197122	25.2071
7.8	0.00197121	25.2072
7.81	0.00197121	25.2073
7.82	0.0019712	25.2074
7.83	0.00197119	25.2076
7.84	0.00197119	25.2077
7.85	0.00197118	25.2078
7.86	0.00197118	25.208
7.87	0.00197117	25.2081
7.88	0.00197117	25.2083
7.89	0.00197116	25.2084
7.9	0.00197115	25.2086
7.91	0.00197115	25.2088
7.92	0.00197114	25.2089
7.93	0.00197114	25.2091
7.94	0.00197113	25.2093
7.95	0.00197112	25.2095
7.96	0.00197112	25.2097
7.97	0.00197111	25.2099
7.98	0.00197111	25.2101
7.99	0.0019711	25.2103
8	0.0019711	25.2105
8.01	0.00197109	25.2107
8.02	0.00197108	25.2109
8.03	0.00197108	25.2111
8.04	0.00197107	25.2113
8.05	0.00197107	25.2116
8.06	0.00197106	25.2118
8.07	0.00197106	25.212
8.08	0.00197105	25.2122
8.09	0.00197104	25.2124
8.1	0.00197104	25.2127
8.11	0.00197103	25.2129
8.12	0.00197103	25.2131
8.13	0.00197102	25.2133
8.14	0.00197101	25.2136
8.15	0.00197101	25.2138
8.16	0.001971	25.214
8.17	0.001971	25.2142
8.18	0.00197099	25.2144
8.19	0.00197099	25.2146
8.2	0.00197098	25.2148
8.21	0.00197097	25.215
8.22	0.00197097	25.2152
8.23	0.00197096	25.2154
8.24	0.00197096	25.2156
8.25	0.00197095	25.2158
8.26	0.00197095	25.216
8.27	0.00197094	25.2162
8.28	0.00197093	25.2164
8.29	0.00197093	25.2166
8.3	0.00197092	25.2168
8.31	0.00197092	25.2169
8.32	0.00197091	25.2171
8.33	0.0019709	25.2173
8.34	0.0019709	25.2174
8.35	0.00197089	25.2176
8.36	0.00197089	25.2177
8.37	0.00197088	25.2179
8.38	0.00197087	25.218
8.39	0.00197087	25.2181
8.4	0.00197086	25.2182
8.41	0.00197086	25.2184
8.42	0.00197085	25.2185
8.43	0.00197085	25.2186
8.44	0.00197084	25.2187
8.45	0.00197083	25.2188
8.46	0.00197083	25.2189
8.47	0.00197082	25.219
8.48	0.00197082	25.2191
8.49	0.00197081	25.2191
8.5	0.0019708	25.2192
8.51	0.0019708	25.2193
8.52	0.00197079	25.2193
8.53	0.00197079	25.2194
8.54	0.00197078	25.2194
8.55	0.00197077	25.2195
8.56	0.00197077	25.2195
8.57	0.00197076	25.2195
8.58	0.00197076	25.2195
8.59	0.00197075	25.2196
8.6	0.00197075	25.2196
8.61	0.00197074	25.2196
8.62	0.00197073	25.2196
8.63	0.00197073	25.2196
8.64	0.00197072	25.2196
8.65	0.00197072	25.2196
8.66	0.00197071	25.2196
8.67	0.0019707	25.2195
8.68	0.0019707	25.2195
8.69	0.00197069	25.2195
8.7	0.00197069	25.2195
8.71	0.00197068	25.2194
8.72	0.00197067	25.2194
8.73	0.00197067	25.2193
8.74	0.00197066	25.2193
8.75	0.00197066	25.2193
8.76	0.00197065	25.2192
8.77	0.00197064	25.2191
8.78	0.00197064	25.2191
8.79	0.00197063	25.219
8.8	0.00197063	25.219
8.81	0.00197062	25.2189
8.82	0.00197061	25.2189
8.83	0.00197061	25.2188
8.84	0.0019706	25.2187
8.85	0.0019706	25.2187
8.86	0.00197059	25.2186
8.87	0.00197058	25.2185
8.88	0.00197058	25.2185
8.89	0.00197057	25.2184
8.9	0.00197057	25.2183
8.91	0.00197056	25.2183
8.92	0.00197055	25.2182
8.93	0.00197055	25.2181
8.94	0.00197054	25.2181
8.95	0.00197053	25.218
8.96	0.00197053	25.218
8.97	0.00197052	25.2179
8.98	0.00197052	25.2179
8.99	0.00197051	25.2178
9	0.0019705	25.2178
9.01	0.0019705	25.2177
9.02	0.00197049	25.2177
9.03	0.00197049	25.2177
9.04	0.00197048	25.2176
9.05	0.00197047	25.2176
9.06	0.00197047	25.2176
9.07	0.00197046	25.2176
9.08	0.00197045	25.2176
9.09	0.00197045	25.2176
9.1	0.00197044	25.2176
9.11	0.00197044	25.2176
9.12	0.00197043	25.2176
9.13	0.00197042	25.2176
9.14	0.00197042	25.2176
9.15	0.00197041	25.2176
9.16	0.00197041	25.2177
9.17	0.0019704	25.2177
9.18	0.00197039	25.2178
9.19	0.00197039	25.2178
9.2	0.00197038	25.2179
9.21	0.00197037	25.218
9.22	0.00197037	25.218
9.23	0.00197036	25.2181
9.24	0.00197036	25.2182
9.25	0.00197035	25.2183
9.26	0.00197034	25.2184
9.27	0.00197034	25.2185
9.28	0.00197033	25.2187
9.29	0.00197032	25.2188
9.3	0.00197032	25.2189
9.31	0.00197031	25.2191
9.32	0.0019703	25.2192
9.33	0.0019703	25.2194
9.34	0.00197029	25.2195
9.35	0.00197029	25.2197
9.36	0.00197028	25.2199
9.37	0.00197027	25.22
9.38	0.00197027	25.2202
9.39	0.00197026	25.2204
